9117  0  0 0  28	 9155
9162  0  0 0  9	 9200
9188  6  0 0  2	 5 9227
9202  4  0 0  32	 3 9241
9240  779  0 0  8	 779 9279
9321  12  0 0  4	 11 9360
9345  0  0 0  9	 9384
9356  0  0 0  4	 9395
9367  3139  0 0  21	 3150 9406
9394  4  0 0  33	 3 9433
9468  171  0 0  15	 6 171 9507
9496  720  0 0  7	 720 9535
9563  22  0 0  1	 21 9603
9609  7394  0 0  122	 321 5543 7426 9649
9663  5249  0 0  16	 11 5270 9704
9674  817  0 0  9	 5 817 9715
9738  4537  0 0  10	 4556 9779
9746  0  0 0  21	 9787
9754  22  0 0  16	 21 9795
9761  3189  0 0  4	 11 3200 9802
9781  6  0 0  2	 5 9822
9794  4883  0 0  11	 4903 9835
9845  951  0 0  5	 14 951 9886
9859  0  0 0  23	 9900
9862  8569  0 0  1	 8605 9903
9895  0  0 0  5	 9936
9934  12  0 0  8	 11 9975
9975  2504  0 0  4	 2512 10017
10011  22  0 0  3	 21 10053
10032  9367  0 0  6	 3150 9406 10074
10094  2974  0 0  2	 2983 10137
10194  5847  0 0  20	 5872 10237
10258  8797  0 0  59	 11 6826 8834 10301
10281  0  0 0  4	 10324
10299  6  0 0  20	 5 10342
10307  8153  0 0  23	 8187 10350
10316  8446  0 0  2	 2506 8482 10359
10321  6  0 0  2	 5 10364
10333  112  0 0  1171	 6 112 10376
10354  0  0 0  3	 10398
10425  0  0 0  2	 10471
10453  3016  0 0  11	 3026 10499
10456  6711  0 0  17	 6738 10502
10462  1132  0 0  1	 1132 10508
10498  0  0 0  14	 10544
10500  0  0 0  5	 10546
10545  2291  0 0  59	 5 817 2298 10591
10572  3399  0 0  16	 11 3412 10618
10589  5150  0 0  9	 321 5170 10635
10619  0  0 0  13	 10665
10634  0  0 0  26	 10680
10643  6726  0 0  17	 2968 6753 10689
10647  2228  0 0  75	 2235 10693
10650  0  0 0  15	 10696
10673  361  0 0  8	 5 361 10719
10686  0  0 0  6	 10732
10690  3943  0 0  10	 3957 10736
10692  953  0 0  17	 21 953 10738
10710  0  0 0  8	 10756
10717  0  0 0  87	 10763
10720  0  0 0  6	 10766
10754  0  0 0  135	 10800
10759  0  0 0  7	 10805
10802  12  0 0  3	 11 10848
10838  2012  0 0  11	 2019 10885
10860  0  0 0  7	 10907
10937  527  0 0  2	 114 527 10984
10979  11  0 0  64	 10 11026
10980  0  0 0  5	 11027
10997  0  0 0  502	 11044
11022  0  0 0  5	 11069
11066  6  0 0  3	 5 11113
11078  164  0 0  4	 3 164 11125
11129  6  0 0  1	 5 11176
11152  0  0 0  34	 11200
11159  0  0 0  7	 11207
11164  0  0 0  9	 11212
11179  22  0 0  7	 21 11227
11193  0  0 0  55	 11241
11214  6979  0 0  1	 11 7008 11262
11237  7532  0 0  18	 1416 7564 11285
11291  164  0 0  13	 3 164 11339
11292  15  0 0  11	 14 11340
11293  953  0 0  17	 21 953 11341
11297  0  0 0  7	 11345
11373  0  0 0  10	 11421
11391  650  0 0  29	 11 650 11439
11422  1356  0 0  32	 14 1358 11470
11431  15  0 0  37	 14 11479
11483  8221  0 0  30	 5524 8256 11531
11513  5124  0 0  396	 5 1128 5144 11561
11572  1997  0 0  14	 2004 11622
11574  15  0 0  20	 14 11624
11579  7394  0 0  15	 321 5543 7426 11629
11583  15  0 0  14	 14 11633
11617  0  0 0  48	 11668
11639  15  0 0  22	 14 11690
11659  5317  0 0  1033	 5340 11710
11661  10213  0 0  20	 11 8688 10256 11712
11676  0  0 0  16	 11727
11709  0  0 0  1522	 11760
11728  0  0 0  16	 11779
11758  4374  0 0  19	 4392 11810
11769  0  0 0  6	 11821
11847  1593  0 0  2	 50 1597 11899
11858  0  0 0  4	 11910
11895  11  0 0  8	 10 11947
11938  15  0 0  13	 14 11990
11954  0  0 0  319	 12006
11963  0  0 0  17	 12015
11971  0  0 0  8	 12023
11987  0  0 0  22	 12039
12013  0  0 0  4	 12065
12020  953  0 0  33	 21 953 12072
12035  15  0 0  8	 14 12087
12037  11088  0 0  4	 11135 12089
12070  9095  0 0  35	 9133 12122
12074  114  0 0  24	 114 12126
12101  6502  0 0  7	 6528 12153
12107  6086  0 0  8	 412 6112 12159
12131  0  0 0  305	 12184
12141  0  0 0  327	 12195
12157  6612  0 0  106	 11 1243 6638 12212
12165  0  0 0  18	 12220
12171  0  0 0  1	 12226
12209  9463  0 0  65	 9502 12264
12223  7565  0 0  5	 7597 12278
12258  6826  0 0  14	 21 953 6853 12313
12317  4727  0 0  63	 4747 12372
12356  10616  0 0  18	 10662 12411
12390  15  0 0  42	 14 12445
12400  0  0 0  17	 12455
12420  4824  0 0  13	 5 817 4844 12475
12457  3829  0 0  8	 3057 3843 12512
12458  0  0 0  2	 12513
12473  8768  0 0  9	 8805 12528
12476  321  0 0  5	 321 12531
12483  0  0 0  25	 12538
12488  2604  0 0  50	 5 2612 12543
12521  3399  0 0  117	 11 3412 12577
12551  3756  0 0  18	 3770 12607 12608
12574  15  0 0  9	 14 12632
12575  0  0 0  8	 12633
12585  15  0 0  19	 14 12643
12589  0  0 0  7	 12647
12603  6217  0 0  86	 3 164 6243 12661
12625  720  0 0  13	 720 12683
12639  3250  0 0  20	 3261 12697
12643  6  0 0  3	 5 12701
12672  2944  0 0  128	 2953 12730
12681  0  0 0  11	 12739
12699  0  0 0  2168	 12757
12733  0  0 0  8	 12791
12840  0  0 0  6	 12898
12863  15  0 0  133	 14 12921
12866  0  0 0  7	 12924 12925
12884  0  0 0  5	 12944
12899  11573  0 0  4	 11 11623 12959
12911  15  0 0  21	 14 12971
12967  5  0 0  14	 4 13027
12975  0  0 0  1	 13035
12982  0  0 0  50	 13042
13046  3874  0 0  11	 323 3888 13106
13064  0  0 0  2	 13124
13171  12  0 0  14	 11 13232
13200  15  0 0  26	 14 13261
13204  0  0 0  16	 13265
13223  0  0 0  6	 13284
13237  6446  0 0  3	 6472 13298
13257  2498  0 0  1	 2506 13318
13273  0  0 0  6	 13334
13335  6  0 0  5	 5 13397
13356  9375  0 0  5	 9414 13420
13399  5  0 0  27	 4 13463
13407  0  0 0  2	 13471
13477  6573  0 0  77	 6599 13541
13485  0  0 0  25	 13549
13565  0  0 0  25	 13631
13604  0  0 0  32	 13670
13644  7403  0 0  37	 5 7435 13710
13664  6  0 0  29	 5 13730
13710  11  0 0  8	 10 13777
13750  0  0 0  8	 13817
13753  11939  0 0  16	 11 11991 13820
13754  15  0 0  6	 14 13821
13784  0  0 0  51	 13851
13794  3139  0 0  201	 3150 13862
13824  3385  0 0  4162	 3397 13892
13829  0  0 0  4	 13897
13843  15  0 0  19	 14 13911
13852  0  0 0  8	 13920
13859  12  0 0  25	 11 13927
13892  1237  0 0  7	 1238 13960
13899  3834  0 0  7	 3848 13967
13909  5124  0 0  5925	 5 1128 5144 13977
13928  866  0 0  4	 866 13996
13980  5299  0 0  24	 1132 5321 14048
13981  0  0 0  27	 14049
13989  0  0 0  18	 14057
14005  9550  0 0  2	 10 657 9589 9590 14073
14006  0  0 0  69	 14074
14029  2504  0 0  3	 2512 14097
14043  13899  0 0  10	 3848 13967 14111
14086  3931  0 0  32	 1836 3945 14154
14173  2715  0 0  74	 244 1628 2723 14242
14177  0  0 0  4	 14246
14187  0  0 0  45	 14257
14222  0  0 0  38	 14293
14229  12  0 0  4	 11 14300
14296  0  0 0  20	 14367
14345  0  0 0  4	 14416
14347  3385  0 0  17	 3397 14418
14376  0  0 0  7	 14447
14379  12  0 0  1	 11 14450
14391  15  0 0  30	 14 14462
14408  0  0 0  1	 14479
14414  13472  0 0  431	 13536 14485
14416  0  0 0  4	 14487
14513  0  0 0  4	 14584
14533  1132  0 0  2	 1132 14604
14542  6274  0 0  128	 6300 14613
14565  1132  0 0  61	 1132 14636
14654  14193  0 0  54	 14 14263 14725
14725  0  0 0  1472	 14796
14733  0  0 0  53	 14804
14745  0  0 0  64	 14816
14746  1132  0 0  57	 1132 14817
14757  321  0 0  39	 321 14828
14762  10105  0 0  2	 114 2243 10148 14833
14782  0  0 0  10	 14853
14818  15  0 0  18	 14 14889
14848  12  0 0  36	 11 14920
14853  4977  0 0  41	 4997 14925
14919  374  0 0  4	 374 14991
15017  1907  0 0  1	 11 1914 15090
15036  5467  0 0  47	 779 5491 15109
15083  0  0 0  60	 15157
15169  321  0 0  14	 321 15244
15183  0  0 0  17	 15258
15211  1132  0 0  20	 1132 15287
15216  0  0 0  8	 15292
15263  9283  0 0  71	 14 9322 15339
15275  12  0 0  93	 11 15351
15280  3189  0 0  16	 11 3200 15356
15334  14497  0 0  6	 14568 15411
15397  0  0 0  9	 15475
15413  0  0 0  8	 15491
15419  0  0 0  1	 15497
15445  0  0 0  34	 15523
15469  4366  0 0  9	 4384 15547
15521  0  0 0  13	 15599
15569  0  0 0  15	 15647
15581  8691  0 0  19	 3878 8727 15659
15585  321  0 0  9	 321 15663
15623  5300  0 0  39	 5322 15701
15658  12  0 0  35	 11 15736
15694  0  0 0  14	 15772
15716  12  0 0  29	 11 15794
15737  12  0 0  151	 11 15815
15739  0  0 0  3	 15817
15841  8267  0 0  5	 374 8303 15920
15852  2944  0 0  14	 2953 15931
15855  4  0 0  460	 3 15934
15879  1414  0 0  16	 1416 15959
15895  12911  0 0  813	 14 12971 15975
15923  0  0 0  2	 16004
15940  2944  0 0  44	 2953 16021
15974  0  0 0  9	 16055
16015  13540  0 0  100	 321 5914 13604 16096
16044  2715  0 0  8	 244 1628 2723 16125
16070  5760  0 0  2	 5 5785 16151
16121  0  0 0  2	 16204
16122  0  0 0  57	 16205
16212  14848  0 0  16	 11 14920 16295
16228  0  0 0  7	 16311
16323  0  0 0  5	 16407
16352  0  0 0  10	 16436
16388  0  0 0  1	 16472
16412  0  0 0  15	 16496
16441  0  0 0  236	 16525
16452  0  0 0  112	 16536
16505  0  0 0  41	 16592
16537  15  0 0  20	 14 16624
16548  0  0 0  15	 16635
16557  164  0 0  5	 3 164 16644
16568  0  0 0  3	 16655
16571  16305  0 0  10	 5676 16389 16658
16589  0  0 0  55	 16676
16594  0  0 0  3	 16681
16611  0  0 0  5	 16698
16638  2133  0 0  758	 5 2140 16725
16639  2770  0 0  11	 2778 16726
16664  0  0 0  4	 16751
16668  0  0 0  41	 16755
16703  7785  0 0  15	 7818 16790
16706  0  0 0  5	 16793
16728  5300  0 0  4	 5322 16815
16752  5857  0 0  11	 5 5882 16839
16753  953  0 0  12	 21 953 16840
16816  15  0 0  14	 14 16904
16824  0  0 0  4	 16912
16835  0  0 0  4	 16923
16886  16158  0 0  7	 16241 16974
16889  15  0 0  30	 14 16977
16893  12488  0 0  7	 5 2612 12543 16981
16927  2715  0 0  234	 244 1628 2723 17015
16933  164  0 0  64	 3 164 17021
16985  4  0 0  36	 3 17073
17006  0  0 0  10	 17094
17052  0  0 0  95	 17140
17079  2291  0 0  18	 5 817 2298 17167
17082  11  0 0  22	 10 17171
17106  0  0 0  19	 17195
17133  15  0 0  16	 14 17222
17145  10127  0 0  50	 10170 17234
17171  4727  0 0  3	 4747 17260
17174  0  0 0  10	 17264
17196  8497  0 0  2	 5356 8179 8533 17286
17220  4444  0 0  21	 4462 17310
17254  11  0 0  19	 10 17344
17279  3400  0 0  9	 3413 17369
17319  0  0 0  34	 17409
17443  2742  0 0  1	 2750 17534
17447  374  0 0  33	 374 17538
17456  12  0 0  18	 11 17548
17529  8739  0 0  17	 8776 17621
17559  779  0 0  4	 779 17652
17564  650  0 0  20	 11 650 17658
17578  779  0 0  16	 779 17672
17579  4  0 0  22	 3 17673
17612  374  0 0  17	 374 17706
17650  0  0 0  20	 17744
17657  0  0 0  37	 17751
17693  3385  0 0  8	 3397 17787
17778  3703  0 0  20	 3717 17873
17784  14695  0 0  4	 14766 17879
17797  2888  0 0  22	 2897 17892
17799  15  0 0  23	 14 17894
17808  4727  0 0  154	 4747 17903
17839  14634  0 0  19	 4825 14705 17934
17847  0  0 0  16	 17942
17854  6  0 0  2	 5 17949
17887  6647  0 0  15	 6673 17982
17910  12  0 0  33	 11 18005
17920  0  0 0  32	 18015
17924  9096  0 0  4	 14 9134 18019
17945  0  0 0  3249	 18040
17981  12  0 0  12	 11 18076
18003  16245  0 0  6	 16328 18098
18018  6  0 0  4	 5 18113
18068  8392  0 0  2	 240 8428 18163
18070  0  0 0  11	 18165
18084  5300  0 0  10	 5322 18179
18122  8811  0 0  1	 5 8848 18217
18174  4727  0 0  1331	 4747 18269
18189  2405  0 0  11	 2412 18284
18192  3047  0 0  26	 3057 18287
18266  8420  0 0  16	 8456 18362
18307  0  0 0  194	 18403
18380  22  0 0  22	 21 18477
18453  2944  0 0  2	 2953 18550
18454  15  0 0  3	 14 18551
18479  2727  0 0  29	 2735 18577
18494  0  0 0  15	 18592
18505  0  0 0  1	 18603
18512  9974  0 0  10	 21 10016 18610
18592  2574  0 0  9	 779 1505 2582 18690
18599  0  0 0  4	 18697
18605  2262  0 0  7	 11 2269 18703
18652  15397  0 0  15	 15475 18750
18654  4115  0 0  19	 4130 18752
18705  0  0 0  655	 18803
18778  2604  0 0  39	 5 2612 18877
18795  16301  0 0  7	 5 16384 18894
18803  18640  0 0  54	 18738 18902
18822  15  0 0  46	 14 18921
18833  1567  0 0  6	 1571 18932
18835  12  0 0  6	 11 18934
18880  5467  0 0  19	 779 5491 18980
18889  10717  0 0  11	 10763 18989
18895  2405  0 0  13	 2412 18995
18909  412  0 0  4	 412 19009
18911  418  0 0  8	 418 19011
18934  0  0 0  5	 19035
18942  0  0 0  6	 19043
